customer_id,customer_name,customer_type,locality,city,state,industry,acquisition_date,preferred_categories,average_order_value,purchase_frequency_per_month,payment_preference,credit_limit,agreed_credit_days,payment_reliability,payer_class,return_probability,discount_sensitivity,churn_probability,is_interstate
CUS000750,Prakash Kulkarni,retail,Vile Parle,Mumbai,Maharashtra,N/A (individual),2022-10-02,keyboards|webcams,1127.06,0.05,credit_card,0.0,0,0.4439,normal,0.1067,0.688,0.211,False
CUS000751,Diya Colaco,retail,Khar,Mumbai,Maharashtra,N/A (individual),2022-10-08,cables,4023.2,0.115,credit_card,0.0,0,0.8536,normal,0.0802,0.469,0.0925,False
CUS000752,United Distributors LLP,corporate,Chembur,Mumbai,Maharashtra,Finance,2025-11-13,ups_devices|speakers|headphones|tablets,43299.52,0.292,credit,249000.0,45,0.4533,normal,0.0925,0.451,0.4199,False
CUS000753,Ganesh Agarwal,retail,Borivali,Mumbai,Maharashtra,N/A (individual),2022-12-13,earbuds|keyboards|chargers,1368.51,0.09,UPI,0.0,0,0.7096,normal,0.1686,0.3,0.2382,False
CUS000754,Ayesha Reddy,retail,Jogeshwari,Mumbai,Maharashtra,N/A (individual),2025-09-01,power_banks,886.16,0.427,UPI,0.0,0,0.2024,late,0.25,0.222,0.0626,False
CUS000755,Zara Patel,retail,Ghatkopar,Mumbai,Maharashtra,N/A (individual),2024-12-29,smartwatches,6041.86,1.255,UPI,0.0,0,0.2336,normal,0.1443,0.311,0.1897,False
CUS000756,Imran Mehta,retail,Pune,Pune,Maharashtra,N/A (individual),2026-05-25,accessories|chargers,1325.54,0.777,cash,0.0,0,0.4179,normal,0.1877,0.607,0.3871,False
CUS000757,Neha Banerjee,retail,Indore,Indore,Madhya Pradesh,N/A (individual),2025-12-16,accessories|laptops,2635.12,1.071,UPI,0.0,0,0.8394,normal,0.2092,0.641,0.1724,True
CUS000758,Yash Agarwal,retail,Mulund,Mumbai,Maharashtra,N/A (individual),2025-12-29,speakers|headphones,893.33,0.172,cash,0.0,0,0.3107,normal,0.1988,0.16,0.0276,False
CUS000759,Anil Ansari,retail,Khar,Mumbai,Maharashtra,N/A (individual),2024-02-10,ups_devices|power_banks,1060.6,0.589,credit_card,0.0,0,0.2251,late,0.0472,0.344,0.129,False
CUS000760,Royal Impex,small_business,Borivali,Mumbai,Maharashtra,IT Services,2026-01-28,headphones|monitors,4674.89,2.321,credit,51000.0,15,0.7712,normal,0.2215,0.224,0.0872,False
CUS000761,Vihaan Reddy,retail,Khar,Mumbai,Maharashtra,N/A (individual),2025-09-10,smartphones|feature_phones|headphones,2611.47,0.072,cash,0.0,0,0.9879,excellent,0.25,0.381,0.1442,False
CUS000762,Andheri Traders,small_business,Ghatkopar,Mumbai,Maharashtra,Media,2024-01-21,printers|headphones|monitors|tablets,9778.6,1.66,credit,55000.0,45,0.5665,normal,0.25,0.535,0.0418,False
CUS000763,Rajesh Joshi,retail,Chembur,Mumbai,Maharashtra,N/A (individual),2024-08-30,smartwatches|keyboards,1340.42,0.382,UPI,0.0,0,0.5101,normal,0.0396,0.435,0.1048,False
CUS000764,Vinod Shaikh,retail,Vashi,Mumbai,Maharashtra,N/A (individual),2025-03-31,accessories|keyboards|chargers,5104.67,0.924,UPI,0.0,0,0.2961,normal,0.0307,0.074,0.006,False
CUS000765,Horizon Distributors,small_business,Vile Parle,Mumbai,Maharashtra,Finance,2024-06-07,smartwatches|cables|mice,38437.94,0.412,UPI,75000.0,0,0.6615,excellent,0.1181,0.442,0.1181,False
CUS000766,Vivaan D'Souza,retail,Kandivali,Mumbai,Maharashtra,N/A (individual),2025-05-25,mice,626.01,0.383,credit_card,0.0,0,0.5811,normal,0.2037,0.374,0.2128,False
CUS000767,Krishna Nair,retail,Andheri West,Mumbai,Maharashtra,N/A (individual),2026-05-06,routers|feature_phones|storage_devices,12308.24,0.135,credit_card,0.0,0,0.1414,late,0.0295,0.129,0.1869,False
CUS000768,Sai Electronics Corp.,corporate,Chembur,Mumbai,Maharashtra,Finance,2025-04-04,keyboards|power_banks|tablets|earbuds,25000.0,0.476,credit,460000.0,30,0.7373,normal,0.2176,0.7,0.1891,False
CUS000769,Anil D'Souza,retail,Delhi,Delhi,Delhi,N/A (individual),2024-02-16,smartphones|chargers|cables|printers,1915.11,0.661,UPI,0.0,0,0.9135,excellent,0.1912,0.496,0.0167,True
CUS000770,Sunil Reddy,retail,Bandra East,Mumbai,Maharashtra,N/A (individual),2026-05-14,keyboards|mice|smartwatches,5535.27,0.412,UPI,0.0,0,0.2113,late,0.1481,0.375,0.0873,False
CUS000771,Vivaan Fernandes,retail,Santacruz,Mumbai,Maharashtra,N/A (individual),2024-02-06,headphones,3740.63,0.086,debit_card,0.0,0,0.4208,normal,0.0743,0.267,0.0369,False
CUS000772,Shree Solutions,small_business,Bengaluru,Bengaluru,Karnataka,Finance,2025-09-07,routers|chargers,11985.97,0.784,bank_transfer,51000.0,15,0.7306,normal,0.2161,0.872,0.296,True
CUS000773,Ritesh Khanna,retail,Malad,Mumbai,Maharashtra,N/A (individual),2024-01-03,laptops|chargers|tablets,1451.59,1.125,UPI,0.0,0,0.7333,normal,0.1451,0.518,0.1936,False
CUS000774,National Communications,small_business,Santacruz,Mumbai,Maharashtra,Finance,2026-01-21,feature_phones|tablets|printers,4110.48,0.525,bank_transfer,34000.0,0,0.5755,normal,0.0272,0.495,0.1107,False
CUS000775,Zara Desai,retail,Santacruz,Mumbai,Maharashtra,N/A (individual),2023-12-25,accessories|printers,6911.27,0.187,credit_card,0.0,0,0.9,normal,0.1971,0.478,0.3928,False
CUS000776,Amit Gupta,retail,Pune,Pune,Maharashtra,N/A (individual),2022-11-22,accessories,3621.68,0.841,UPI,0.0,0,0.3093,normal,0.1297,0.34,0.266,False
CUS000777,Golden Communications LLP,corporate,Pune,Pune,Maharashtra,Logistics,2023-10-13,accessories|routers,122368.47,0.05,UPI,199000.0,30,0.7606,normal,0.0883,0.15,0.285,False
CUS000778,Ganesh Communications,small_business,Chembur,Mumbai,Maharashtra,Retail Trade,2023-12-22,monitors,4350.48,0.1,bank_transfer,24000.0,30,0.8696,excellent,0.1473,0.509,0.3382,False
CUS000779,Elite Impex,small_business,Bengaluru,Bengaluru,Karnataka,Hospitality,2025-05-19,speakers|keyboards,20242.53,0.486,bank_transfer,20000.0,0,0.4056,normal,0.1294,0.057,0.1909,True
CUS000780,Nikhil Tiwari,retail,Goregaon,Mumbai,Maharashtra,N/A (individual),2026-06-02,cables|printers|headphones,2810.58,0.349,cash,0.0,0,0.6889,normal,0.25,0.219,0.0825,False
CUS000781,Nisha Kumar,retail,Kandivali,Mumbai,Maharashtra,N/A (individual),2024-11-27,speakers|ups_devices,3354.93,0.063,UPI,0.0,0,0.5305,normal,0.1164,0.341,0.0775,False
CUS000782,Royal Digital World,small_business,Chembur,Mumbai,Maharashtra,Education,2024-07-17,power_banks|printers|mice|keyboards,5549.36,0.306,bank_transfer,65000.0,15,0.4807,normal,0.2126,0.845,0.1042,False
CUS000783,Kavya Bose,retail,Ghatkopar,Mumbai,Maharashtra,N/A (individual),2024-07-13,earbuds|laptops,2560.26,0.066,credit_card,0.0,0,0.14,late,0.1607,0.235,0.147,False
CUS000784,Zara Shah,retail,Bandra West,Mumbai,Maharashtra,N/A (individual),2023-03-16,tablets|speakers|storage_devices,5911.23,0.203,UPI,0.0,0,0.4369,normal,0.1679,0.143,0.0876,False
CUS000785,Varun Deshmukh,retail,Borivali,Mumbai,Maharashtra,N/A (individual),2023-01-03,earbuds,892.21,0.573,cash,0.0,0,0.8875,normal,0.153,0.588,0.2692,False
CUS000786,Ashok Menon,retail,Ahmedabad,Ahmedabad,Gujarat,N/A (individual),2025-01-28,power_banks|webcams|feature_phones|smartphones,1194.21,0.05,UPI,0.0,0,0.7628,normal,0.127,0.203,0.1054,True
CUS000787,Golden Distributors,small_business,Bengaluru,Bengaluru,Karnataka,Logistics,2024-05-02,keyboards,5389.35,0.386,bank_transfer,28000.0,30,0.4156,normal,0.1287,0.857,0.1075,True
CUS000788,Saanvi Mukherjee,retail,Bengaluru,Bengaluru,Karnataka,N/A (individual),2023-11-17,laptops|smartwatches|accessories,1204.21,0.5,UPI,0.0,0,0.2,normal,0.25,0.533,0.1895,True
CUS000789,Riya Pandey,retail,Kurla,Mumbai,Maharashtra,N/A (individual),2026-03-05,smartphones|headphones,1825.6,0.675,UPI,0.0,0,0.8086,excellent,0.25,0.552,0.1005,False
CUS000790,Yash Singh,retail,Pune,Pune,Maharashtra,N/A (individual),2024-10-28,headphones,1524.11,0.136,UPI,0.0,0,0.6251,normal,0.1027,0.113,0.2267,False
CUS000791,Royal Solutions,small_business,Ghatkopar,Mumbai,Maharashtra,Manufacturing,2024-06-10,speakers|mice,7043.04,0.884,UPI,29000.0,45,0.4645,normal,0.1065,0.332,0.0287,False
CUS000792,Prakash D'Souza,retail,Nagpur,Nagpur,Maharashtra,N/A (individual),2026-01-20,speakers|accessories|chargers|laptops,3150.58,1.298,UPI,0.0,0,0.2407,normal,0.1342,0.367,0.3028,False
CUS000793,Rohan Pillai,retail,Dadar,Mumbai,Maharashtra,N/A (individual),2022-11-27,headphones|keyboards,2085.5,0.124,credit_card,0.0,0,0.2393,normal,0.1648,0.128,0.0295,False
CUS000794,Shree Enterprises,small_business,Chembur,Mumbai,Maharashtra,IT Services,2025-07-01,mice|earbuds|cables,21999.35,1.647,credit,20000.0,0,0.6172,normal,0.068,0.494,0.1312,False
CUS000795,Ananya Trivedi,retail,Ghatkopar,Mumbai,Maharashtra,N/A (individual),2024-01-26,webcams|storage_devices,1789.62,0.143,UPI,0.0,0,0.5376,late,0.1392,0.244,0.2212,False
CUS000796,Suresh D'Souza,retail,Bandra West,Mumbai,Maharashtra,N/A (individual),2025-08-14,printers|feature_phones|ups_devices,1281.48,0.05,UPI,0.0,0,0.858,normal,0.25,0.644,0.3925,False
CUS000797,Om Solutions,small_business,Mulund,Mumbai,Maharashtra,Finance,2024-02-25,speakers,11465.5,2.336,credit,29000.0,45,0.5385,normal,0.19,0.137,0.2018,False
CUS000798,Kavya Malhotra,retail,Andheri West,Mumbai,Maharashtra,N/A (individual),2023-10-08,cables|power_banks|printers,1099.47,0.05,credit_card,0.0,0,0.3689,late,0.1746,0.496,0.3941,False
CUS000799,Saanvi Mukherjee,retail,Indore,Indore,Madhya Pradesh,N/A (individual),2022-07-04,accessories,1998.44,0.701,UPI,0.0,0,0.7993,excellent,0.182,0.174,0.1051,True
CUS000800,Anika Mishra,retail,Delhi,Delhi,Delhi,N/A (individual),2024-06-24,webcams|televisions,1590.45,0.392,UPI,0.0,0,0.8487,normal,0.0389,0.407,0.4673,True
CUS000801,Dev Khanna,retail,Santacruz,Mumbai,Maharashtra,N/A (individual),2026-05-19,earbuds|chargers|routers,839.0,0.82,cash,0.0,0,0.6232,normal,0.25,0.348,0.1634,False
CUS000802,Sunita Yadav,retail,Bengaluru,Bengaluru,Karnataka,N/A (individual),2026-03-14,speakers|smartphones,1573.45,0.37,UPI,0.0,0,0.8262,normal,0.25,0.234,0.2779,True
CUS000803,Neha Kapoor,retail,Andheri West,Mumbai,Maharashtra,N/A (individual),2024-03-13,smartphones|accessories|tablets|laptops,3507.68,0.452,UPI,0.0,0,0.105,late,0.0363,0.162,0.0511,False
CUS000804,Sunita Kumar,retail,Dadar,Mumbai,Maharashtra,N/A (individual),2026-02-12,televisions|smartphones|ups_devices,1257.59,0.104,credit_card,0.0,0,0.7132,normal,0.0899,0.545,0.1885,False
CUS000805,Pooja Pandey,retail,Chembur,Mumbai,Maharashtra,N/A (individual),2023-06-24,webcams|mice|accessories,4355.04,0.455,debit_card,0.0,0,0.4261,normal,0.1307,0.353,0.2395,False
CUS000806,Elite Solutions,small_business,Vashi,Mumbai,Maharashtra,Retail Trade,2024-07-29,webcams|ups_devices|speakers,11390.77,0.269,bank_transfer,20000.0,15,0.5689,normal,0.186,0.347,0.106,False
CUS000807,Kirti Retail LLP,corporate,Powai,Mumbai,Maharashtra,Manufacturing,2024-06-12,accessories|earbuds,48775.76,1.661,credit,323000.0,45,0.9,normal,0.0533,0.362,0.2579,False
CUS000808,Varun Pillai,retail,Bandra East,Mumbai,Maharashtra,N/A (individual),2026-01-05,monitors|laptops|storage_devices|chargers,1852.47,0.252,cash,0.0,0,0.5268,normal,0.1333,0.258,0.2102,False
CUS000809,United Impex Pvt. Ltd.,corporate,Powai,Mumbai,Maharashtra,Media,2023-05-25,laptops|tablets,77807.52,0.275,credit,343000.0,30,0.5291,normal,0.1462,0.103,0.08,False
CUS000810,Kavita Trivedi,retail,Khar,Mumbai,Maharashtra,N/A (individual),2023-09-14,televisions|keyboards|webcams,1452.43,0.05,UPI,0.0,0,0.5393,normal,0.052,0.375,0.3166,False
CUS000811,Mumbai Systems,small_business,Powai,Mumbai,Maharashtra,Education,2026-01-31,headphones|laptops,19456.17,0.312,bank_transfer,33000.0,0,0.4255,late,0.0511,0.638,0.1519,False
CUS000812,Amit Tiwari,retail,Santacruz,Mumbai,Maharashtra,N/A (individual),2023-01-09,webcams,2335.68,0.522,UPI,0.0,0,0.2,normal,0.0261,0.165,0.142,False
CUS000813,Shree Technologies,small_business,Khar,Mumbai,Maharashtra,Finance,2024-01-25,headphones|televisions|accessories,7477.28,0.272,bank_transfer,97000.0,30,0.4959,normal,0.2272,0.254,0.1863,False
CUS000814,Farhan Menon,retail,Bengaluru,Bengaluru,Karnataka,N/A (individual),2025-07-24,smartwatches|cables|smartphones|speakers,2936.38,1.583,cash,0.0,0,0.2,normal,0.0956,0.554,0.3118,True
CUS000815,Saanvi Bose,retail,Nagpur,Nagpur,Maharashtra,N/A (individual),2025-09-08,power_banks|mice|monitors|storage_devices,1603.44,1.056,cash,0.0,0,0.0848,late,0.119,0.395,0.1125,False
CUS000816,Pooja Pillai,retail,Thane West,Mumbai,Maharashtra,N/A (individual),2025-10-28,mice|storage_devices,4263.54,1.011,UPI,0.0,0,0.6175,normal,0.0821,0.57,0.0958,False
CUS000817,Reyansh Yadav,retail,Vile Parle,Mumbai,Maharashtra,N/A (individual),2026-03-01,webcams|accessories|mice,2555.7,0.417,UPI,0.0,0,0.9,normal,0.0672,0.381,0.2444,False
CUS000818,Vasant Electronics Pvt. Ltd.,corporate,Borivali,Mumbai,Maharashtra,Healthcare,2023-07-16,cables|keyboards|speakers|smartphones,28200.39,0.101,bank_transfer,175000.0,45,0.0555,late,0.25,0.781,0.0887,False
CUS000819,Royal Electronics,small_business,Andheri East,Mumbai,Maharashtra,Media,2024-02-11,feature_phones|earbuds,4579.48,0.707,bank_transfer,66000.0,30,0.5947,normal,0.0635,0.455,0.1396,False
CUS000820,Mahesh Shaikh,retail,Khar,Mumbai,Maharashtra,N/A (individual),2026-01-28,accessories|smartwatches,4730.36,0.983,UPI,0.0,0,0.636,normal,0.0293,0.307,0.0931,False
CUS000821,Horizon Electronics,small_business,Powai,Mumbai,Maharashtra,Education,2024-12-16,earbuds|chargers|accessories|printers,7948.91,0.653,bank_transfer,34000.0,45,0.51,normal,0.0761,0.777,0.0359,False
CUS000822,Mahesh Desai,retail,Indore,Indore,Madhya Pradesh,N/A (individual),2023-07-26,smartphones|monitors|routers,4202.92,0.492,cash,0.0,0,0.3128,normal,0.1869,0.093,0.0683,True
CUS000823,Aarav Yadav,retail,Andheri West,Mumbai,Maharashtra,N/A (individual),2022-07-06,televisions|earbuds|cables,4188.07,0.161,UPI,0.0,0,0.3502,normal,0.2092,0.57,0.2858,False
CUS000824,Ritesh Bose,retail,Khar,Mumbai,Maharashtra,N/A (individual),2024-03-07,earbuds|televisions,1728.89,0.303,debit_card,0.0,0,0.7621,normal,0.0966,0.241,0.0731,False
CUS000825,Isha Malhotra,retail,Malad,Mumbai,Maharashtra,N/A (individual),2024-03-06,power_banks|storage_devices|smartphones,3939.51,0.249,cash,0.0,0,0.2429,normal,0.062,0.182,0.2282,False
CUS000826,Vasant Solutions,small_business,Khar,Mumbai,Maharashtra,Healthcare,2023-04-05,ups_devices|webcams|mice,6339.74,0.786,UPI,29000.0,45,0.2,normal,0.0635,0.564,0.1703,False
CUS000827,Pooja Fernandes,retail,Andheri East,Mumbai,Maharashtra,N/A (individual),2024-05-17,headphones|feature_phones|accessories|power_banks,1703.41,0.05,UPI,0.0,0,0.718,normal,0.1024,0.942,0.1225,False
CUS000828,Anika Mehta,retail,Nashik,Nashik,Maharashtra,N/A (individual),2025-10-26,smartwatches|earbuds|keyboards,1963.12,0.05,UPI,0.0,0,0.558,normal,0.1315,0.42,0.2214,False
CUS000829,Om Rathod,retail,Andheri West,Mumbai,Maharashtra,N/A (individual),2025-02-24,earbuds|mice|cables,3388.92,0.321,UPI,0.0,0,0.4488,normal,0.0858,0.381,0.1702,False
CUS000830,Silver Trading Co.,small_business,Malad,Mumbai,Maharashtra,Manufacturing,2025-06-08,accessories|monitors|routers,44132.72,0.527,UPI,139000.0,0,0.7218,normal,0.0702,0.817,0.336,False
CUS000831,Ira Khan,retail,Vashi,Mumbai,Maharashtra,N/A (individual),2023-09-01,speakers|routers,2236.37,0.05,UPI,0.0,0,0.7253,excellent,0.1099,0.575,0.0526,False
CUS000832,Om Traders,small_business,Kurla,Mumbai,Maharashtra,Retail Trade,2023-01-01,tablets,59689.16,0.591,credit,89000.0,0,0.7245,normal,0.1881,0.779,0.2047,False
CUS000833,Priya Menon,retail,Bandra West,Mumbai,Maharashtra,N/A (individual),2023-04-04,televisions,1509.89,0.28,debit_card,0.0,0,0.6406,normal,0.25,0.532,0.1706,False
CUS000834,Yash Menon,retail,Vile Parle,Mumbai,Maharashtra,N/A (individual),2025-07-17,feature_phones|laptops|smartwatches|accessories,1152.0,0.133,UPI,0.0,0,0.2874,normal,0.25,0.368,0.15,False
CUS000835,Saanvi Kapoor,retail,Dombivli,Mumbai,Maharashtra,N/A (individual),2024-02-17,monitors|printers,2846.28,0.771,cash,0.0,0,0.6682,normal,0.0542,0.058,0.0458,False
CUS000836,Farhan Khanna,retail,Malad,Mumbai,Maharashtra,N/A (individual),2023-05-22,monitors|laptops|televisions|storage_devices,1766.4,0.297,credit_card,0.0,0,0.0521,late,0.1607,0.202,0.1633,False
CUS000837,Ashok Khanna,retail,Nashik,Nashik,Maharashtra,N/A (individual),2026-05-04,televisions|power_banks,1344.64,0.499,UPI,0.0,0,0.6474,normal,0.25,0.617,0.1654,False
CUS000838,Suresh Jain,retail,Kandivali,Mumbai,Maharashtra,N/A (individual),2025-03-23,cables,2000.58,0.335,UPI,0.0,0,0.2,normal,0.0774,0.349,0.1081,False
CUS000839,Kirti Retail,small_business,Powai,Mumbai,Maharashtra,Finance,2024-03-02,televisions|power_banks|earbuds,12415.79,0.1,UPI,94000.0,30,0.919,excellent,0.1313,0.476,0.1747,False
CUS000840,Ayesha Singh,retail,Santacruz,Mumbai,Maharashtra,N/A (individual),2025-03-10,laptops|smartwatches|routers|headphones,3296.97,0.332,UPI,0.0,0,0.2781,normal,0.0435,0.52,0.0424,False
CUS000841,Rohan Banerjee,retail,Vashi,Mumbai,Maharashtra,N/A (individual),2023-01-20,headphones,1502.31,0.075,cash,0.0,0,0.2767,normal,0.1745,0.487,0.1008,False
CUS000842,Yash Kumar,retail,Dombivli,Mumbai,Maharashtra,N/A (individual),2022-09-04,feature_phones|ups_devices,1694.56,0.321,credit_card,0.0,0,0.7476,normal,0.2413,0.193,0.0463,False
CUS000843,Kirti Enterprises,small_business,Jogeshwari,Mumbai,Maharashtra,Hospitality,2023-07-15,headphones|routers,20397.13,2.34,bank_transfer,22000.0,45,0.7267,excellent,0.0907,0.563,0.2958,False
CUS000844,Farhan Mukherjee,retail,Borivali,Mumbai,Maharashtra,N/A (individual),2024-11-15,keyboards|storage_devices,4925.5,0.291,UPI,0.0,0,0.6038,normal,0.0528,0.444,0.5102,False
CUS000845,Vivaan Deshmukh,retail,Vile Parle,Mumbai,Maharashtra,N/A (individual),2023-05-09,smartwatches|printers|accessories,1036.35,0.321,UPI,0.0,0,0.3999,normal,0.1596,0.079,0.5194,False
CUS000846,Royal Trading Co.,small_business,Thane West,Mumbai,Maharashtra,Finance,2022-08-07,earbuds|keyboards,43124.31,0.982,credit,78000.0,0,0.6691,normal,0.1115,0.495,0.086,False
CUS000847,Sunil Rao,retail,Bandra West,Mumbai,Maharashtra,N/A (individual),2026-05-15,keyboards|power_banks,853.02,0.05,cash,0.0,0,0.3637,normal,0.1861,0.478,0.0303,False
CUS000848,Sunil Banerjee,retail,Khar,Mumbai,Maharashtra,N/A (individual),2023-02-06,feature_phones|ups_devices|smartwatches,1175.97,0.05,credit_card,0.0,0,0.3321,late,0.2387,0.672,0.0533,False
CUS000849,Imran Bose,retail,Andheri East,Mumbai,Maharashtra,N/A (individual),2025-10-09,smartwatches|speakers|feature_phones,2103.1,1.009,UPI,0.0,0,0.5147,normal,0.0571,0.12,0.1565,False
CUS000850,Kavita Banerjee,retail,Goregaon,Mumbai,Maharashtra,N/A (individual),2025-10-16,smartwatches|accessories|keyboards,1005.53,0.057,credit_card,0.0,0,0.9316,excellent,0.0181,0.536,0.099,False
CUS000851,Royal Retail Pvt. Ltd.,corporate,Bandra West,Mumbai,Maharashtra,Hospitality,2023-05-24,monitors|televisions|feature_phones,33004.35,0.135,credit,150000.0,60,0.0252,late,0.1459,0.502,0.0884,False
CUS000852,Meera Chauhan,retail,Powai,Mumbai,Maharashtra,N/A (individual),2023-12-15,earbuds|webcams|chargers|smartphones,1273.13,0.088,debit_card,0.0,0,0.6377,normal,0.0113,0.566,0.1545,False
CUS000853,Sunil Khanna,retail,Indore,Indore,Madhya Pradesh,N/A (individual),2023-02-22,monitors,1134.24,0.427,UPI,0.0,0,0.6358,normal,0.25,0.315,0.1036,True
CUS000854,Pankaj Rao,retail,Ghatkopar,Mumbai,Maharashtra,N/A (individual),2023-09-25,feature_phones|laptops|monitors,4240.98,0.05,UPI,0.0,0,0.1167,late,0.0254,0.49,0.2569,False
CUS000855,Prakash Mehta,retail,Ahmedabad,Ahmedabad,Gujarat,N/A (individual),2026-04-20,storage_devices|cables|tablets|power_banks,630.87,0.377,UPI,0.0,0,0.6295,normal,0.0992,0.286,0.0506,True
CUS000856,Ganesh Mishra,retail,Jogeshwari,Mumbai,Maharashtra,N/A (individual),2023-02-11,printers|mice,2385.03,0.089,UPI,0.0,0,0.9729,excellent,0.1539,0.164,0.2504,False
CUS000857,United Trading Co.,small_business,Bandra West,Mumbai,Maharashtra,Hospitality,2024-11-03,chargers,5433.42,0.628,UPI,38000.0,30,0.577,normal,0.055,0.237,0.2389,False
CUS000858,Sagar Communications,small_business,Delhi,Delhi,Delhi,Retail Trade,2022-08-18,printers,5867.75,1.87,bank_transfer,57000.0,30,0.8603,normal,0.25,0.242,0.0334,True
CUS000859,Diya Verma,retail,Kurla,Mumbai,Maharashtra,N/A (individual),2025-12-09,televisions|headphones|speakers,2909.87,0.685,credit_card,0.0,0,0.7548,normal,0.0511,0.548,0.0378,False
CUS000860,Sneha Iyer,retail,Kandivali,Mumbai,Maharashtra,N/A (individual),2025-09-09,tablets|earbuds|chargers|ups_devices,2490.26,0.225,debit_card,0.0,0,0.6935,normal,0.1152,0.427,0.1913,False
CUS000861,Meera Ansari,retail,Ghatkopar,Mumbai,Maharashtra,N/A (individual),2024-09-18,speakers|cables,2534.45,0.191,UPI,0.0,0,0.3915,normal,0.1377,0.795,0.0318,False
CUS000862,Sunil Tiwari,retail,Mulund,Mumbai,Maharashtra,N/A (individual),2024-05-17,headphones|smartwatches,1575.53,0.083,UPI,0.0,0,0.2,normal,0.2065,0.26,0.0233,False
CUS000863,Andheri Solutions,small_business,Nashik,Nashik,Maharashtra,Real Estate,2023-02-17,accessories|keyboards|chargers|monitors,25515.16,1.803,credit,43000.0,30,0.7561,normal,0.0987,0.353,0.0735,False
CUS000864,Ashok Verma,retail,Surat,Surat,Gujarat,N/A (individual),2023-01-26,monitors|cables,1410.99,0.411,cash,0.0,0,0.662,normal,0.1488,0.778,0.0314,True
CUS000865,Karan Desai,retail,Bengaluru,Bengaluru,Karnataka,N/A (individual),2025-06-04,mice|printers|keyboards|tablets,2343.98,0.086,credit_card,0.0,0,0.7918,normal,0.25,0.319,0.0447,True
CUS000866,Andheri Impex,small_business,Mulund,Mumbai,Maharashtra,Education,2025-02-13,speakers|earbuds,3792.83,3.346,credit,31000.0,15,0.234,normal,0.25,0.576,0.2099,False
CUS000867,Myra Kumar,retail,Dadar,Mumbai,Maharashtra,N/A (individual),2024-06-06,power_banks|keyboards|chargers|printers,2670.45,0.304,UPI,0.0,0,0.5533,normal,0.2232,0.507,0.2235,False
CUS000868,Silver Traders Pvt. Ltd.,corporate,Ghatkopar,Mumbai,Maharashtra,Retail Trade,2024-03-29,power_banks,89541.85,0.387,bank_transfer,261000.0,30,0.8144,excellent,0.1871,0.617,0.3675,False
CUS000869,National Traders,small_business,Khar,Mumbai,Maharashtra,IT Services,2024-08-23,headphones|feature_phones|laptops|chargers,30704.55,0.389,bank_transfer,40000.0,30,0.4363,normal,0.1211,0.737,0.0952,False
CUS000870,Ritesh Joshi,retail,Bandra West,Mumbai,Maharashtra,N/A (individual),2024-04-04,printers|routers,1309.64,0.127,UPI,0.0,0,0.202,normal,0.1279,0.476,0.0793,False
CUS000871,Rajesh Pillai,retail,Santacruz,Mumbai,Maharashtra,N/A (individual),2023-02-16,ups_devices|smartphones|accessories|headphones,3261.48,0.893,UPI,0.0,0,0.3945,normal,0.0292,0.491,0.4096,False
CUS000872,Ira Malhotra,retail,Dombivli,Mumbai,Maharashtra,N/A (individual),2024-09-07,mice|monitors|earbuds,4233.86,0.05,UPI,0.0,0,0.3756,late,0.1947,0.419,0.0686,False
CUS000873,Mumbai Infotech,small_business,Goregaon,Mumbai,Maharashtra,IT Services,2025-09-14,mice|earbuds|keyboards|printers,29409.6,0.54,bank_transfer,20000.0,30,0.4959,normal,0.1711,0.545,0.1236,False
CUS000874,Sai Pandey,retail,Goregaon,Mumbai,Maharashtra,N/A (individual),2024-05-20,webcams|power_banks|keyboards|laptops,1622.6,0.321,UPI,0.0,0,0.6411,normal,0.2487,0.242,0.2771,False
CUS000875,Nisha Jain,retail,Borivali,Mumbai,Maharashtra,N/A (individual),2026-03-10,earbuds,3493.97,0.337,credit_card,0.0,0,0.1746,late,0.0335,0.232,0.0582,False
CUS000876,Priya Solanki,retail,Goregaon,Mumbai,Maharashtra,N/A (individual),2024-03-31,headphones|monitors,1492.62,1.033,cash,0.0,0,0.4437,late,0.1393,0.443,0.126,False
CUS000877,Andheri Mobile Point,small_business,Khar,Mumbai,Maharashtra,Education,2024-08-17,storage_devices|power_banks|printers,18604.59,1.047,credit,40000.0,15,0.4457,normal,0.0969,0.27,0.1938,False
CUS000878,Mahesh Colaco,retail,Kurla,Mumbai,Maharashtra,N/A (individual),2026-01-12,accessories|mice,5535.05,0.545,credit_card,0.0,0,0.2339,normal,0.1864,0.422,0.2834,False
CUS000879,Sunil Rao,retail,Indore,Indore,Madhya Pradesh,N/A (individual),2023-02-19,televisions,1617.98,0.181,debit_card,0.0,0,0.1997,late,0.1146,0.135,0.1111,True
CUS000880,Karan Malhotra,retail,Kandivali,Mumbai,Maharashtra,N/A (individual),2024-02-02,earbuds|mice,1626.09,0.141,UPI,0.0,0,0.3758,normal,0.25,0.31,0.143,False
CUS000881,Ritesh Bose,retail,Ahmedabad,Ahmedabad,Gujarat,N/A (individual),2023-09-17,headphones|laptops,1396.9,0.079,UPI,0.0,0,0.8137,normal,0.1075,0.4,0.1017,True
CUS000882,Kabir Bhatia,retail,Pune,Pune,Maharashtra,N/A (individual),2024-09-10,power_banks|printers,1567.47,0.961,cash,0.0,0,0.2906,late,0.25,0.502,0.0467,False
